% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 1 : record sun_info_14 /Start recording, output filename is optional
%2017 124 18 22 42 2.0 -1.0 0.0 0.0 73.0 45.3 1419.75 0.00781250 1 64
%freq	signal
1418.69781	206.9
1418.70563	211.1
1418.71344	208.2
1418.72125	215.5
1418.72906	209.2
1418.73688	209.0
1418.74469	212.8
1418.75250	207.2
1418.76031	206.7
1418.76813	209.1
1418.77594	207.6
1418.78375	208.8
1418.79156	213.1
1418.79938	209.9
1418.80719	208.3
1418.81500	211.4
1418.82281	206.7
1418.83063	207.4
1418.83844	209.4
1418.84625	210.8
1418.85406	214.0
1418.86188	215.4
1418.86969	209.8
1418.87750	210.7
1418.88531	219.9
1418.89313	213.3
1418.90094	211.4
1418.90875	217.7
1418.91656	219.1
1418.92438	211.0
1418.93219	211.3
1418.94000	216.4
1418.94781	217.8
1418.95563	210.4
1418.96344	217.0
1418.97125	218.6
1418.97906	216.8
1418.98688	219.9
1418.99469	228.4
1419.00250	212.1
1419.01031	219.7
1419.01813	221.1
1419.02594	218.5
1419.03375	219.3
1419.04156	224.5
1419.04938	217.1
1419.05719	222.6
1419.06500	217.5
1419.07281	225.7
1419.08063	220.2
1419.08844	213.7
1419.09625	213.1
1419.10406	209.9
1419.11188	215.7
1419.11969	215.9
1419.12750	211.2
1419.13531	213.3
1419.14313	217.6
1419.15094	214.8
1419.15875	217.7
1419.16656	211.8
1419.17438	216.2
1419.18219	213.1
1419.19000	217.8
1419.19781	212.9
1419.20563	212.1
1419.21344	211.8
1419.22125	214.0
1419.22906	216.5
1419.23688	221.3
1419.24469	209.0
1419.25250	214.8
1419.26031	210.7
1419.26813	217.2
1419.27594	218.7
1419.28375	214.3
1419.29156	216.3
1419.29938	215.3
1419.30719	216.8
1419.31500	212.9
1419.32281	215.2
1419.33063	213.6
1419.33844	219.5
1419.34625	215.5
1419.35406	215.0
1419.36188	212.8
1419.36969	217.4
1419.37750	215.2
1419.38531	221.7
1419.39313	211.2
1419.40094	211.5
1419.40875	217.4
1419.41656	214.9
1419.42438	212.6
1419.43219	218.5
1419.44000	220.0
1419.44781	218.8
1419.45563	218.4
1419.46344	214.3
1419.47125	217.1
1419.47906	217.2
1419.48688	210.6
1419.49469	209.6
1419.50250	219.6
1419.51031	213.1
1419.51813	214.4
1419.52594	220.3
1419.53375	216.9
1419.54156	151.2
1419.54938	103.1
1419.55719	66.2
1419.56500	34.8
1419.57281	14.8
1419.58063	3.7
1419.58844	-0.7
% srt.cmd: line 7 : offset -30 0 /start offset commands for scan -30 to +30 degrees
%2017 124 18 27 51 199.1 55.3 -30.0 0.0 179.7 -33.4 1418.44 0.00781250 4 148
%freq	signal
1418.44000	1.0
1418.44781	1.5
1418.45563	3.6
1418.46344	8.6
1418.47125	17.5
1418.47906	31.1
1418.48688	50.6
1418.49469	68.3
1418.50250	100.5
1418.51031	98.5
1418.51813	100.8
1418.52594	100.0
1418.53375	100.5
1418.54156	101.9
1418.54938	101.6
1418.55719	100.8
1418.56500	99.6
1418.57281	99.8
1418.58063	104.1
1418.58844	98.1
1418.59625	97.2
1418.60406	100.3
1418.61188	104.1
1418.61969	100.0
1418.62750	102.3
1418.63531	101.2
1418.64313	100.3
1418.65094	101.7
1418.65875	101.8
1418.66656	101.1
1418.67438	100.1
1418.68219	102.6
1418.69000	103.5
1418.69781	100.6
1418.70563	102.6
1418.71344	100.9
1418.72125	101.9
1418.72906	103.9
1418.73688	103.8
1418.74469	100.2
1418.75250	100.1
1418.76031	103.1
1418.76813	99.4
1418.77594	104.4
1418.78375	102.0
1418.79156	104.3
1418.79938	103.1
1418.80719	101.0
1418.81500	101.5
1418.82281	103.8
1418.83063	104.8
1418.83844	103.0
1418.84625	103.8
1418.85406	103.9
1418.86188	101.4
1418.86969	103.2
1418.87750	106.8
1418.88531	104.1
1418.89313	102.4
1418.90094	104.8
1418.90875	106.8
1418.91656	104.9
1418.92438	103.8
1418.93219	104.9
1418.94000	106.8
1418.94781	109.0
1418.95563	103.8
1418.96344	105.7
1418.97125	106.3
1418.97906	105.4
1418.98688	107.1
1418.99469	108.6
1419.00250	108.3
1419.01031	104.9
1419.01813	102.7
1419.02594	107.8
1419.03375	106.9
1419.04156	109.0
1419.04938	111.8
1419.05719	107.0
1419.06500	108.5
1419.07281	108.2
1419.08063	106.1
1419.08844	106.8
1419.09625	107.8
1419.10406	113.4
1419.11188	106.7
1419.11969	107.1
1419.12750	107.0
1419.13531	106.5
1419.14313	105.5
1419.15094	108.8
1419.15875	103.3
1419.16656	104.6
1419.17438	105.1
1419.18219	105.3
1419.19000	107.6
1419.19781	106.8
1419.20563	107.9
1419.21344	105.1
1419.22125	102.0
1419.22906	105.3
1419.23688	107.1
1419.24469	103.1
1419.25250	106.5
1419.26031	105.2
1419.26813	106.9
1419.27594	103.5
1419.28375	105.0
1419.29156	105.4
1419.29938	104.0
1419.30719	105.2
1419.31500	103.3
1419.32281	104.6
1419.33063	106.8
1419.33844	108.9
1419.34625	106.7
1419.35406	106.2
1419.36188	104.2
1419.36969	104.8
1419.37750	103.7
1419.38531	107.2
1419.39313	107.3
1419.40094	106.0
1419.40875	105.9
1419.41656	106.3
1419.42438	106.7
1419.43219	103.7
1419.44000	106.3
1419.44781	104.0
1419.45563	106.3
1419.46344	108.5
1419.47125	104.8
1419.47906	108.7
1419.48688	105.6
1419.49469	106.5
1419.50250	105.8
1419.51031	105.1
1419.51813	107.3
1419.52594	107.7
1419.53375	106.0
1419.54156	71.0
1419.54938	50.4
1419.55719	31.4
1419.56500	16.1
1419.57281	6.3
1419.58063	1.3
1419.58844	-0.9
% srt.cmd: line 8 : offset -29 0
%2017 124 18 28 00 200.2 55.3 -29.0 0.0 179.1 -33.8 1418.44 0.00781250 4 148
%freq	signal
1418.44000	3.5
1418.44781	4.1
1418.45563	6.1
1418.46344	11.1
1418.47125	20.1
1418.47906	33.6
1418.48688	53.0
1418.49469	71.1
1418.50250	100.9
1418.51031	103.1
1418.51813	101.2
1418.52594	102.9
1418.53375	104.3
1418.54156	102.5
1418.54938	100.4
1418.55719	101.7
1418.56500	101.5
1418.57281	98.3
1418.58063	103.0
1418.58844	103.1
1418.59625	105.9
1418.60406	103.1
1418.61188	99.5
1418.61969	102.5
1418.62750	102.8
1418.63531	103.1
1418.64313	101.5
1418.65094	103.0
1418.65875	103.7
1418.66656	105.4
1418.67438	102.5
1418.68219	102.5
1418.69000	105.6
1418.69781	102.7
1418.70563	105.1
1418.71344	105.2
1418.72125	102.5
1418.72906	104.6
1418.73688	104.1
